Source_Node_u,Target_Node_v,Weight_Distance_km,Highway_Type,Is_Oneway
103046795,8184202763,0.004698936067351217,residential,False
103046795,8184202764,0.038480645782425126,residential,False
103046795,6689714418,0.0503462378801925,residential,False
319490561,8259084689,0.008583137158111398,residential,False
319490561,11773533718,0.0058438164297135295,residential,False
8265789609,8265789610,0.02585383247897336,service,False
443033372,12265713683,0.07192246237373719,tertiary,False
443033372,12322551681,0.006430096082825013,tertiary,False
10095319817,10137277657,0.006921588649788548,residential,False
7396550333,12145862656,0.027455559641480234,residential,False
7396550333,12145862657,0.026275165979451693,residential,False
11101880531,11179121086,0.041131459882854084,service,False
11101880531,5684339576,0.02048496991303531,service,False
8259084670,8259084667,0.013095003991521345,service,False
8259084670,8259084666,0.007969719766048848,service,False
8259084670,8259084671,0.00881173331472475,service,False
6689473460,98010336,0.017561354252853732,residential,False
6689473460,6689625507,0.014815554835238267,residential,False
12629043624,12629043618,0.011886904530000405,service,False
12629043624,8258914985,0.004730976058581089,service,False
5684444124,98020213,0.04084580022218839,secondary,False
5519934724,12178416261,0.026203065066049712,tertiary,False
12389308806,12389308805,0.012078395179793807,service,False
12389308806,12389308807,0.015351706454392225,service,False
12472980375,12472980374,0.015249341860716912,service,False
12472980375,12472980376,0.024519294400048183,service,False
2218558886,6406043747,0.003871011088151499,secondary,False
2218558886,6658618506,0.007068839333026987,secondary,False
5684339580,11204383315,0.022411811554976544,service,False
5684339580,11183802122,0.0054913383822564514,service,False
5684339580,11198039465,0.03795321485541514,service,False
5684339580,1905155065,0.020071210392326073,service,False
6670526031,6670526030,0.002316087340378821,primary,False
5709987262,5709987261,0.0337772234662487,residential,False
5709987262,5709987260,0.035414783604235084,residential,False
5709987262,5709987271,0.06665260324724122,residential,False
8767305177,8767305178,0.0023679425583207443,service,False
8767305177,8773053182,0.002105854081306015,service,False
7128182162,8277275630,0.015506538794326572,service,False
6662719071,8176641059,0.008513487448571484,service,False
6662719071,2307408343,0.08434374841640194,secondary,False
6662719071,6662719073,0.01852996178145106,secondary,False
11101880570,11101880468,0.0010675217667348684,service,False
10148897583,98023547,0.03497687765063284,tertiary,False
10148897583,411671333,0.09790800527109889,tertiary,False
5703840200,2443897818,0.010626960927663383,primary,False
5703840200,5704543846,0.016513847333421327,primary,False
11224216713,11224216700,0.004243184507732946,service,False
11224216713,11224216714,0.004237667216691048,service,False
12155120992,12155120995,0.003690694484671674,residential,False
12155120992,12389243054,0.022335695386410535,residential,False
12155120992,12155120991,0.014498033904636063,service,False
443032611,10137277865,0.010721546166465212,residential,False
443032611,443032612,0.01749238365269053,residential,False
443032611,8259084546,0.008219958448269877,service,False
12145862685,12145862686,0.005749017463594952,service,False
12145862685,12145862684,0.008059874615420348,service,False
13644869807,13644869833,0.008070287483609571,residential,False
12145863406,12145863405,0.005043313747286886,residential,False
